time,latitude,longitude,depth,mag,place,type,year,month
1979-09-19 18:44:20+00:00,-17.357,168.467,33.0,5.0,"45 km NNE of Port-Vila, Vanuatu",earthquake,1979,September
1979-09-19 12:53:18+00:00,-1.749,136.223,33.0,5.5,"65 km SSE of Biak, Indonesia",earthquake,1979,September
1979-09-14 14:50:58+00:00,30.589,131.235,33.0,5.5,"27 km SE of Nishinoomote, Japan",earthquake,1979,September
1979-09-14 07:28:32+00:00,53.657,169.729,27.0,5.9,"247 km WNW of Attu Station, Alaska",earthquake,1979,September
1979-09-07 21:35:45+00:00,15.29,147.099,33.0,5.1,Mariana Islands region,earthquake,1979,September
1979-09-06 16:01:32+00:00,-6.831,106.754,95.0,5.2,"6 km SSW of Cicurug, Indonesia",earthquake,1979,September
1979-09-02 07:59:59+00:00,52.724,161.224,34.0,5.3,"176 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,1979,September
1979-10-27 17:53:19+00:00,-7.333,129.306,121.0,5.0,"286 km ENE of Lospalos, Timor Leste",earthquake,1979,October
1979-10-24 22:39:28+00:00,0.842,126.385,43.0,5.2,"111 km W of Ternate, Indonesia",earthquake,1979,October
1979-10-23 10:38:05+00:00,-10.82,161.18,33.0,5.3,"90 km WSW of Kirakira, Solomon Islands",earthquake,1979,October
1979-10-19 22:47:00+00:00,-6.211,154.421,34.0,5.0,"118 km W of Panguna, Papua New Guinea",earthquake,1979,October
1979-10-16 22:51:23+00:00,6.393,91.204,34.0,5.2,"Nicobar Islands, India region",earthquake,1979,October
1979-10-16 20:34:59+00:00,11.799,43.474,10.0,5.2,"27 km SE of Obock, Djibouti",earthquake,1979,October
1979-10-16 19:55:40+00:00,-1.159,136.505,33.0,5.0,"47 km E of Biak, Indonesia",earthquake,1979,October
1979-10-10 13:39:14+00:00,-7.213,106.035,33.0,5.9,"62 km WSW of Pelabuhanratu, Indonesia",earthquake,1979,October
1979-10-07 19:27:49+00:00,-7.672,110.755,180.0,5.2,"7 km SSW of Baki, Indonesia",earthquake,1979,October
1979-10-03 22:57:52+00:00,43.53,18.084,10.0,5.1,"13 km SE of Bijela, Bosnia and Herzegovina",earthquake,1979,October
1979-10-02 12:45:31+00:00,-18.396,168.739,96.0,5.3,"85 km SSE of Port-Vila, Vanuatu",earthquake,1979,October
1979-10-02 06:25:10+00:00,51.087,178.872,42.0,5.0,"Rat Islands, Aleutian Islands, Alaska",earthquake,1979,October
1979-11-27 17:37:25+00:00,-31.376,-67.881,10.0,5.8,"48 km NE of Caucete, Argentina",earthquake,1979,November
1979-11-27 07:12:36+00:00,33.976,59.841,17.0,5.0,"66 km ENE of Q?’en, Iran",earthquake,1979,November
1979-11-24 23:33:49+00:00,42.69,145.238,50.0,5.0,"75 km SSW of Nemuro, Japan",earthquake,1979,November
1979-11-20 05:44:58+00:00,-1.582,64.996,10.0,5.0,South Indian Ocean,earthquake,1979,November
1979-11-17 18:53:58+00:00,14.201,146.931,61.0,5.0,"164 km ESE of San Jose Village, Northern Mariana Islands",earthquake,1979,November
1979-11-14 09:42:09+00:00,-9.641,148.022,48.0,5.0,"90 km SSE of Kokoda, Papua New Guinea",earthquake,1979,November
1979-11-11 01:18:07+00:00,39.568,20.193,33.0,5.1,"7 km NW of Néa Seléfkeia, Greece",earthquake,1979,November
1979-11-10 20:38:01+00:00,1.229,124.212,258.0,5.2,"66 km W of Tomohon, Indonesia",earthquake,1979,November
1979-11-10 08:38:11+00:00,-3.421,140.149,40.0,5.6,"105 km SSW of Abepura, Indonesia",earthquake,1979,November
1979-11-09 16:39:25+00:00,-13.294,166.743,45.0,6.1,"108 km NW of Sola, Vanuatu",earthquake,1979,November
1979-12-27 13:45:42+00:00,35.92,141.374,44.0,5.1,"53 km ENE of Hasaki, Japan",earthquake,1979,December
1979-12-27 11:03:53+00:00,-18.214,-172.79,33.0,5.3,"135 km ENE of Neiafu, Tonga",earthquake,1979,December
1979-12-24 18:24:23+00:00,33.311,141.358,33.0,5.4,"225 km SSE of Katsuura, Japan",earthquake,1979,December
1979-12-17 01:33:14+00:00,-28.346,-176.76,33.0,5.5,Kermadec Islands region,earthquake,1979,December
1979-12-16 22:35:40+00:00,33.994,59.324,33.0,5.0,"32 km NNE of Q?’en, Iran",earthquake,1979,December
1979-12-15 13:46:12+00:00,44.48,148.269,51.0,5.1,"88 km SSE of Kuril’sk, Russia",earthquake,1979,December
1979-12-13 22:59:04+00:00,-22.03,170.112,33.0,5.5,"236 km ESE of Tadine, New Caledonia",earthquake,1979,December
1979-12-13 18:11:09+00:00,15.3,-97.645,33.0,5.0,"81 km SSW of Río Grande, Mexico",earthquake,1979,December
1979-12-09 22:48:26+00:00,7.852,127.298,33.0,5.1,"84 km ENE of Kinablangan, Philippines",earthquake,1979,December
1979-12-07 16:12:44+00:00,-5.091,129.809,33.0,5.5,"217 km SSE of Amahai, Indonesia",earthquake,1979,December
1979-12-06 09:48:57+00:00,29.979,95.429,33.0,5.2,"190 km NNE of Shi Yomi, India",earthquake,1979,December
1979-12-05 23:04:56+00:00,6.289,124.254,509.0,5.2,"11 km NE of Palimbang, Philippines",earthquake,1979,December
1980-01-29 07:04:40+00:00,2.445,128.112,47.0,5.6,"80 km N of Tobelo, Indonesia",earthquake,1980,January
1980-01-26 15:27:15+00:00,2.333,-79.371,33.0,5.3,"85 km WNW of Salahonda, Colombia",earthquake,1980,January
1980-01-23 11:56:02+00:00,52.336,160.327,33.0,5.0,"138 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,1980,January
1980-01-23 06:52:50+00:00,52.341,160.191,33.0,5.7,"130 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,1980,January
1980-01-19 19:15:28+00:00,11.902,144.767,37.0,5.1,"151 km S of Merizo Village, Guam",earthquake,1980,January
1980-01-19 07:02:35+00:00,51.317,-178.488,50.0,5.8,"142 km WSW of Adak, Alaska",earthquake,1980,January
1980-01-18 19:06:41+00:00,3.607,128.113,110.0,5.2,"208 km N of Tobelo, Indonesia",earthquake,1980,January
1980-01-16 15:49:15+00:00,-14.541,-73.493,94.0,5.7,"33 km WSW of Cotaruse, Peru",earthquake,1980,January
1980-01-14 04:10:54+00:00,16.518,40.268,10.0,5.7,"131 km NE of Massawa, Eritrea",earthquake,1980,January
1980-01-14 00:43:14+00:00,-56.631,-27.081,125.0,5.6,South Sandwich Islands region,earthquake,1980,January
1980-01-13 15:26:49+00:00,0.359,129.892,33.0,5.0,"204 km NW of Sorong, Indonesia",earthquake,1980,January
1980-01-11 22:38:40+00:00,-1.589,-12.514,10.0,5.1,north of Ascension Island,earthquake,1980,January
1980-01-07 23:44:26+00:00,40.168,124.978,10.0,5.0,"25 km SSW of Sakchu-?p, North Korea",earthquake,1980,January
1980-01-06 22:10:47+00:00,-23.802,-179.823,474.0,5.1,south of the Fiji Islands,earthquake,1980,January
1980-01-06 16:49:41+00:00,13.41,123.734,37.0,5.1,"2 km E of Baybay, Philippines",earthquake,1980,January
1980-01-05 07:48:07+00:00,-6.858,129.72,93.0,5.2,Banda Sea,earthquake,1980,January
1980-01-02 11:25:34+00:00,-3.428,127.187,70.0,5.4,"114 km WNW of Ambon, Indonesia",earthquake,1980,January
1980-01-01 21:34:34+00:00,-13.471,166.753,60.0,5.1,"97 km WNW of Sola, Vanuatu",earthquake,1980,January
1980-01-01 16:42:40+00:00,38.815,-27.78,10.0,6.7,"29 km NE of Ribeira Seca, Portugal",earthquake,1980,January
1980-01-01 02:45:54+00:00,27.261,60.259,33.0,5.3,"42 km W of Iranshahr, Iran",earthquake,1980,January
1980-02-25 06:45:49+00:00,42.497,142.913,106.0,5.0,"48 km ENE of Shizunai-furukawach?, Japan",earthquake,1980,February
1980-02-24 23:13:20+00:00,-18.077,-178.469,610.0,5.0,"234 km E of Levuka, Fiji",earthquake,1980,February
1980-02-24 15:31:13+00:00,43.224,147.692,43.0,5.1,"101 km SE of Shikotan, Russia",earthquake,1980,February
1980-02-23 06:49:26+00:00,43.49,146.654,58.0,5.6,"34 km S of Shikotan, Russia",earthquake,1980,February
1980-02-23 04:11:21+00:00,-7.079,129.479,91.0,5.2,"Kepulauan Babar, Indonesia",earthquake,1980,February
1980-02-22 03:51:45+00:00,1.611,124.929,26.0,5.3,"14 km NNW of Laikit, Laikit II (Dimembe), Indonesia",earthquake,1980,February
1980-02-19 07:48:37+00:00,2.33,128.501,228.0,5.2,"86 km NE of Tobelo, Indonesia",earthquake,1980,February
1980-02-16 13:03:42+00:00,0.152,66.775,10.0,5.0,Carlsberg Ridge,earthquake,1980,February
1980-02-16 02:13:37+00:00,0.201,67.02,10.0,5.0,Carlsberg Ridge,earthquake,1980,February
1980-02-15 11:46:21+00:00,25.926,124.552,168.0,5.1,"145 km NNW of Hirara, Japan",earthquake,1980,February
1980-02-12 08:42:29+00:00,52.289,-173.346,75.0,5.2,"59 km E of Atka, Alaska",earthquake,1980,February
1980-02-07 10:49:16+00:00,-54.158,158.89,10.0,6.5,Macquarie Island region,earthquake,1980,February
1980-02-07 08:25:01+00:00,-11.229,118.774,33.0,5.1,"238 km SW of Waingapu, Indonesia",earthquake,1980,February
1980-02-06 12:56:04+00:00,26.759,53.841,33.0,5.0,"28 km NW of K?sh, Iran",earthquake,1980,February
1980-02-05 18:56:25+00:00,-6.425,129.034,202.0,5.3,Banda Sea,earthquake,1980,February
1980-02-04 03:45:56+00:00,-57.907,-7.188,10.0,6.2,east of the South Sandwich Islands,earthquake,1980,February
1980-02-03 20:39:23+00:00,41.457,141.992,70.0,5.0,"67 km ENE of Mutsu, Japan",earthquake,1980,February
1980-02-03 03:56:00+00:00,1.7,126.331,45.0,5.0,"152 km E of Laikit, Laikit II (Dimembe), Indonesia",earthquake,1980,February
1980-03-28 09:27:59+00:00,47.111,154.098,33.0,5.5,Kuril Islands,earthquake,1980,March
1980-03-27 17:40:04+00:00,-17.784,-175.817,33.0,5.1,"216 km WNW of Neiafu, Tonga",earthquake,1980,March
1980-03-26 07:22:39+00:00,13.561,146.529,62.0,5.4,"177 km E of Yigo Village, Guam",earthquake,1980,March
1980-03-25 13:46:53+00:00,-10.263,-13.268,10.0,5.1,"287 km SSE of Georgetown, Saint Helena",earthquake,1980,March
1980-03-22 00:58:01+00:00,5.694,-82.566,33.0,5.1,"260 km S of Punta de Burica, Panama",earthquake,1980,March
1980-03-15 21:45:10+00:00,52.41,173.018,31.0,5.0,"49 km SSW of Attu Station, Alaska",earthquake,1980,March
1980-03-13 13:24:41+00:00,34.245,87.76,15.0,5.0,western Xizang,earthquake,1980,March
1980-03-13 08:38:19+00:00,-21.27,-68.681,121.0,5.0,"133 km N of Calama, Chile",earthquake,1980,March
1980-03-11 20:35:07+00:00,-49.539,125.964,10.0,5.3,western Indian-Antarctic Ridge,earthquake,1980,March
1980-03-11 08:23:28+00:00,-20.29,-178.19,556.0,5.0,Fiji region,earthquake,1980,March
1980-03-08 14:29:56+00:00,-22.811,171.39,43.0,6.0,southeast of the Loyalty Islands,earthquake,1980,March
1980-03-08 07:44:34+00:00,-9.769,119.03,36.0,5.3,"135 km W of Waingapu, Indonesia",earthquake,1980,March
1980-03-07 06:56:16+00:00,-21.486,-176.334,185.0,5.0,"122 km WSW of Haveluloto, Tonga",earthquake,1980,March
1980-03-06 00:52:47+00:00,7.651,-82.717,14.0,5.0,"45 km SSE of Punta de Burica, Panama",earthquake,1980,March
1980-03-02 10:03:28+00:00,-9.186,-78.922,33.0,5.1,"37 km SW of Puerto Santa, Peru",earthquake,1980,March
1980-04-29 16:15:59+00:00,41.444,142.119,67.0,5.1,"77 km ENE of Mutsu, Japan",earthquake,1980,April
1980-04-28 17:10:05+00:00,-19.436,-173.93,33.0,5.1,"61 km NE of Pangai, Tonga",earthquake,1980,April
1980-04-26 02:35:00+00:00,-15.59,-174.338,164.0,5.5,"70 km NW of Hihifo, Tonga",earthquake,1980,April
1980-04-22 06:55:29+00:00,-18.175,-178.112,589.0,5.6,"272 km E of Levuka, Fiji",earthquake,1980,April
1980-04-19 22:21:52+00:00,-17.379,-177.302,401.0,5.0,Fiji region,earthquake,1980,April
1980-04-17 15:52:46+00:00,-16.131,179.84,33.0,5.2,"60 km ENE of Labasa, Fiji",earthquake,1980,April
1980-04-13 14:44:12+00:00,-5.69,147.256,176.0,5.4,"116 km NW of Finschhafen, Papua New Guinea",earthquake,1980,April
1980-04-09 19:56:26+00:00,-44.612,-80.1,10.0,5.5,"Off the coast of Aisen, Chile",earthquake,1980,April
1980-04-04 10:03:08+00:00,-7.557,128.2,186.0,5.2,"170 km NE of Lospalos, Timor Leste",earthquake,1980,April
1980-04-03 10:18:21+00:00,-5.589,103.167,33.0,5.7,"173 km S of Pagar Alam, Indonesia",earthquake,1980,April
1980-05-27 02:26:12+00:00,-60.079,160.525,33.0,5.2,Macquarie Island region,earthquake,1980,May
1980-05-25 16:33:44+00:00,37.5903333,-118.831,6.806,6.1,"11 km WNW of Aspen Springs, California",earthquake,1980,May
1980-05-25 08:49:08+00:00,-62.882,166.322,33.0,5.2,Balleny Islands region,earthquake,1980,May
1980-05-18 07:09:38+00:00,14.716,-91.317,105.0,5.3,"0 km W of Santa María Visitación, Guatemala",earthquake,1980,May
1980-05-10 04:51:52+00:00,6.877,-77.747,33.0,5.0,"25 km S of Juradó, Colombia",earthquake,1980,May
1980-05-07 03:06:16+00:00,62.985,-150.796,118.0,5.0,"54 km N of Petersville, Alaska",earthquake,1980,May
1980-05-03 16:51:37+00:00,-7.372,120.409,600.0,5.0,"136 km NNE of Labuan Bajo, Indonesia",earthquake,1980,May
1980-05-02 02:41:17+00:00,-55.924,-26.584,33.0,5.1,South Sandwich Islands region,earthquake,1980,May
1980-06-26 20:23:18+00:00,-5.067,102.933,67.0,5.1,"120 km SSW of Pagar Alam, Indonesia",earthquake,1980,June
1980-06-26 05:44:37+00:00,43.221,146.242,33.0,5.0,"55 km ESE of Nemuro, Japan",earthquake,1980,June
1980-06-25 18:48:11+00:00,-6.592,146.84,21.0,5.7,"22 km NW of Lae, Papua New Guinea",earthquake,1980,June
1980-06-24 07:35:48+00:00,32.821,88.517,33.0,5.4,western Xizang,earthquake,1980,June
1980-06-24 01:59:36+00:00,-23.972,-67.301,177.0,5.1,"103 km WNW of San Antonio de los Cobres, Argentina",earthquake,1980,June
1980-06-19 15:29:38+00:00,9.319,126.54,47.0,5.6,"38 km E of Cortes, Philippines",earthquake,1980,June
1980-06-18 19:54:54+00:00,9.692,126.558,18.0,5.0,"49 km E of Union, Philippines",earthquake,1980,June
1980-06-18 10:49:10+00:00,-15.268,-173.57,43.0,6.5,"79 km NNE of Hihifo, Tonga",earthquake,1980,June
1980-06-15 23:47:15+00:00,-15.519,-75.244,26.0,5.4,"19 km SSW of San Juan, Peru",earthquake,1980,June
1980-06-15 22:06:02+00:00,9.754,126.514,48.0,5.0,"44 km E of Union, Philippines",earthquake,1980,June
1980-06-12 06:47:13+00:00,9.788,126.389,39.0,5.0,"30 km E of Union, Philippines",earthquake,1980,June
1980-06-09 20:06:35+00:00,40.796,139.86,165.0,5.6,"43 km W of Shimokizukuri, Japan",earthquake,1980,June
1980-06-09 17:25:43+00:00,15.393,147.483,33.0,5.6,"186 km E of Saipan, Northern Mariana Islands",earthquake,1980,June
1980-06-08 20:28:26+00:00,-59.155,158.345,10.0,5.7,Macquarie Island region,earthquake,1980,June
1980-06-01 23:11:24+00:00,10.659,93.825,161.0,5.1,"162 km SE of Port Blair, India",earthquake,1980,June
1980-07-28 18:59:04+00:00,-29.188,-176.504,33.0,5.0,Kermadec Islands region,earthquake,1980,July
1980-07-24 21:20:15+00:00,0.859,-29.601,10.0,5.5,central Mid-Atlantic Ridge,earthquake,1980,July
1980-07-22 07:06:23+00:00,-20.302,169.607,122.0,6.1,"90 km SSE of Isangel, Vanuatu",earthquake,1980,July
1980-07-18 13:40:40+00:00,-12.597,166.264,48.0,5.3,"198 km NW of Sola, Vanuatu",earthquake,1980,July
1980-07-18 03:57:53+00:00,-11.724,166.115,33.0,5.0,"115 km SSE of Lata, Solomon Islands",earthquake,1980,July
1980-07-17 23:24:19+00:00,-11.826,166.24,33.0,5.1,"131 km SSE of Lata, Solomon Islands",earthquake,1980,July
1980-07-15 02:52:35+00:00,-29.464,-177.334,87.0,5.0,"Kermadec Islands, New Zealand",earthquake,1980,July
1980-07-13 19:39:39+00:00,-31.419,-179.832,347.0,5.0,Kermadec Islands region,earthquake,1980,July
1980-07-13 10:48:02+00:00,-13.013,165.651,33.0,5.0,"226 km WNW of Sola, Vanuatu",earthquake,1980,July
1980-07-09 02:35:50+00:00,39.257,22.557,20.0,6.3,"14 km SE of Vamvakoú, Greece",earthquake,1980,July
1980-07-08 01:54:02+00:00,3.139,65.914,10.0,5.0,Carlsberg Ridge,earthquake,1980,July
1980-07-06 12:25:42+00:00,-51.019,139.359,10.0,5.5,western Indian-Antarctic Ridge,earthquake,1980,July
1980-08-25 21:38:58+00:00,-14.784,167.915,33.0,5.5,"95 km ENE of Port-Olry, Vanuatu",earthquake,1980,August
1980-08-25 01:40:06+00:00,-2.913,101.273,72.0,5.1,"95 km S of Sungai Penuh, Indonesia",earthquake,1980,August
1980-08-23 21:50:03+00:00,32.834,75.629,33.0,5.2,"18 km SSW of Bhadarw?h, India",earthquake,1980,August
1980-08-22 06:51:36+00:00,44.086,84.932,17.0,5.1,"91 km WSW of Shihezi, China",earthquake,1980,August
1980-08-19 21:01:29+00:00,-3.579,140.037,33.0,5.8,"127 km SSW of Abepura, Indonesia",earthquake,1980,August
1980-08-13 20:46:22+00:00,8.8,-39.87,10.0,5.2,central Mid-Atlantic Ridge,earthquake,1980,August
1980-08-06 02:59:22+00:00,-9.777,119.128,33.0,5.0,"125 km W of Waingapu, Indonesia",earthquake,1980,August
1980-08-03 17:53:42+00:00,13.069,143.366,205.0,5.1,"142 km W of Umatac Village, Guam",earthquake,1980,August
1980-08-03 07:11:43+00:00,51.999,-169.284,33.0,5.5,"108 km SSW of Nikolski, Alaska",earthquake,1980,August
1980-08-02 23:56:38+00:00,-0.06,124.947,80.0,5.3,"151 km S of Tondano, Indonesia",earthquake,1980,August
1980-09-28 11:06:09+00:00,-14.787,167.869,23.0,5.3,"90 km ENE of Port-Olry, Vanuatu",earthquake,1980,September
1980-09-20 10:45:32+00:00,17.312,73.584,33.0,5.3,"10 km ENE of M?khjan, India",earthquake,1980,September
1980-09-20 03:37:01+00:00,-53.728,3.049,27.0,5.0,Bouvet Island region,earthquake,1980,September
1980-09-14 07:25:31+00:00,-1.228,127.139,49.0,5.1,"Kepulauan Obi, Indonesia",earthquake,1980,September
1980-09-11 04:08:09+00:00,-3.049,129.167,73.0,5.3,"42 km NE of Amahai, Indonesia",earthquake,1980,September
1980-09-10 21:09:23+00:00,53.006,159.801,33.0,5.1,"77 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,1980,September
1980-09-02 16:39:14+00:00,17.179,73.707,33.0,5.5,"Maharashtra, India",earthquake,1980,September
1980-10-29 17:44:14+00:00,-21.492,169.469,33.0,6.4,"164 km E of Tadine, New Caledonia",earthquake,1980,October
1980-10-29 02:14:16+00:00,-22.641,169.664,33.0,5.4,"220 km ESE of Tadine, New Caledonia",earthquake,1980,October
1980-10-28 23:20:00+00:00,7.24,-74.818,72.0,5.1,"22 km NW of Segovia, Colombia",earthquake,1980,October
1980-10-28 22:37:29+00:00,11.795,125.802,51.0,5.3,"37 km E of Sulat, Philippines",earthquake,1980,October
1980-10-28 02:38:10+00:00,-30.464,-177.94,33.0,5.6,"Kermadec Islands, New Zealand",earthquake,1980,October
1980-10-27 16:05:58+00:00,5.857,126.148,93.0,5.2,"53 km ESE of Mangili, Philippines",earthquake,1980,October
1980-10-26 20:12:18+00:00,-22.3,170.221,33.0,5.4,"255 km ESE of Tadine, New Caledonia",earthquake,1980,October
1980-10-26 09:10:34+00:00,-22.092,169.517,33.0,5.1,"179 km ESE of Tadine, New Caledonia",earthquake,1980,October
1980-10-26 00:34:15+00:00,-21.847,169.828,33.0,5.3,"204 km E of Tadine, New Caledonia",earthquake,1980,October
1980-10-23 05:47:03+00:00,-12.589,166.366,33.0,5.0,"191 km NW of Sola, Vanuatu",earthquake,1980,October
1980-10-18 03:14:10+00:00,39.851,40.254,35.0,5.0,"13 km NW of Tercan, Turkey",earthquake,1980,October
1980-10-11 07:09:57+00:00,73.353,54.997,0.0,5.8,"Novaya Zemlya, Russia",nuclear explosion,1980,October
1980-10-09 06:11:37+00:00,-19.243,169.643,33.0,5.2,"50 km NE of Isangel, Vanuatu",earthquake,1980,October
1980-10-04 03:24:49+00:00,12.417,126.128,33.0,5.2,"72 km ENE of San Policarpo, Philippines",earthquake,1980,October
1980-11-26 23:49:02+00:00,40.385,141.307,95.0,5.8,"18 km N of Ichinohe, Japan",earthquake,1980,November
1980-11-25 10:18:23+00:00,-18.813,-173.42,33.0,5.2,"62 km ESE of Neiafu, Tonga",earthquake,1980,November
1980-11-25 04:57:05+00:00,-37.992,178.267,33.0,5.4,"76 km NNE of Gisborne, New Zealand",earthquake,1980,November
1980-11-24 09:33:05+00:00,-22.742,-113.479,10.0,5.4,Easter Island region,earthquake,1980,November
1980-11-18 07:01:59+00:00,-21.75,-175.069,33.0,5.3,"47 km SSW of ‘Ohonua, Tonga",earthquake,1980,November
1980-11-16 10:11:12+00:00,-11.517,119.399,22.0,5.1,"226 km SSW of Waingapu, Indonesia",earthquake,1980,November
1980-11-16 04:15:36+00:00,-6.271,149.51,54.0,5.4,"8 km SSW of Kandrian, Papua New Guinea",earthquake,1980,November
1980-11-15 22:05:24+00:00,3.454,126.708,44.0,5.6,"239 km NW of Tobelo, Indonesia",earthquake,1980,November
1980-11-12 04:28:37+00:00,-23.925,179.865,524.0,5.0,south of the Fiji Islands,earthquake,1980,November
1980-11-12 01:02:36+00:00,-18.341,-173.38,33.0,5.1,"72 km ENE of Neiafu, Tonga",earthquake,1980,November
1980-11-11 04:45:27+00:00,-5.527,149.143,163.0,5.1,"87 km NNW of Kandrian, Papua New Guinea",earthquake,1980,November
1980-11-10 10:27:07+00:00,-21.199,-174.27,33.0,5.0,"72 km ENE of ‘Ohonua, Tonga",earthquake,1980,November
1980-11-08 10:27:34+00:00,41.117,-124.253,19.0,7.2,"11 km WSW of Big Lagoon, California",earthquake,1980,November
1980-11-03 01:06:13+00:00,38.322,140.513,136.0,5.0,"13 km ESE of Tend?, Japan",earthquake,1980,November
1980-12-25 06:32:46+00:00,-31.48,-67.14,122.0,5.1,"98 km SSE of San Agustín de Valle Fértil, Argentina",earthquake,1980,December
1980-12-24 16:44:43+00:00,-5.64,145.496,33.0,5.6,"50 km NNE of Goroka, Papua New Guinea",earthquake,1980,December
1980-12-22 12:51:21+00:00,34.503,50.59,41.0,5.5,"30 km WSW of Qom, Iran",earthquake,1980,December
1980-12-22 02:02:11+00:00,-20.729,-178.416,579.0,5.0,Fiji region,earthquake,1980,December
1980-12-19 01:16:56+00:00,34.587,50.652,33.0,5.8,"21 km WSW of Qom, Iran",earthquake,1980,December
1980-12-17 11:25:45+00:00,-26.608,-176.05,56.0,5.2,south of the Fiji Islands,earthquake,1980,December
1980-12-15 10:09:33+00:00,11.494,-86.204,136.0,5.1,"26 km S of La Conquista, Nicaragua",earthquake,1980,December
1980-12-11 23:10:02+00:00,32.418,131.746,51.0,5.6,"19 km SSE of Nobeoka, Japan",earthquake,1980,December
1980-12-11 14:35:30+00:00,41.272,69.167,33.0,5.1,"4 km W of Tashkent, Uzbekistan",earthquake,1980,December
1980-12-08 21:28:32+00:00,-14.893,166.745,33.0,5.3,"38 km WNW of Port-Olry, Vanuatu",earthquake,1980,December
1980-12-06 05:49:28+00:00,2.101,66.582,10.0,5.1,Carlsberg Ridge,earthquake,1980,December
1980-12-05 07:14:18+00:00,-24.739,178.382,545.0,5.3,south of the Fiji Islands,earthquake,1980,December
1980-12-04 10:46:27+00:00,52.256,160.116,33.0,5.5,"132 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,1980,December
1980-12-03 20:36:43+00:00,-17.954,169.035,33.0,5.2,"80 km ESE of Port-Vila, Vanuatu",earthquake,1980,December
1980-12-03 04:26:15+00:00,37.075,50.38,46.0,5.1,"10 km SE of R?dsar, Iran",earthquake,1980,December
1980-12-01 12:01:49+00:00,-22.157,-174.891,33.0,5.4,"91 km S of ‘Ohonua, Tonga",earthquake,1980,December
